0;1;2?ParameterNavn;3Energi (kJ);4Energi (kcal);5Protein;6Protein fra Aminosyrer;7Protein, 8deklaration;9Kulhydrat difference;10Tilg�ngelig kulhydrat;11Tilg�ngelig kulhydrat, deklaration;12Kostfibre;13Fedt;14Alkohol;15Salt deklaration;16Aske;17T�rstof;18Vand;19A-vitamin;20Retinol;21beta-Caroten;22D-vitamin;23D3-vitamin;24D2-vitamin;25 25-hydroxy D3-vitamin;26 25-hydroxy D2-vitamin;27E-vitamin;28alfa-Tokoferol;29beta-Tokoferol;30gamma-Tokoferol;31delta-Tokoferol;32alfa-Tokotrienol;33K1-vitamin;34Thiamin (B1-vitamin);35Thiamin;36 2-(1-hydroxyethyl)thiamin;37Riboflavin (B2-vitamin);38Niacin�kvivalent;39Niacin;40B6-vitamin;41Pantothensyre;42Biotin;43Folat;44Frit folat;45B12-vitamin;46C-vitamin;47Ascorbinsyre;48Dehydroascorbinsyre;49Natrium;50Kalium;51Calcium;52Magnesium;Rubidium;Jern;Kobber;Zink;Mangan;Krom;Molybd�n;Cobolt;Selenium;Aluminium;Silicium;Bor;Fosfor;Fluor;Chlorid;Brom;Jod;Svovl;Nikkel;Kviks�lv;Arsen;Cadmium;Bly;Tin;Fruktose;Galaktose;Glukose;Sum monosakkarider;Laktose;Maltose;Sakkarose;Sum disakkarider;Maltotriose;Raffinose;Sum sukkerarter;Tilsat Sukker;Frie sukkerarter;Sorbitol;Mannitol;Inositol;Maltitol;Sum sukkeralkoholer;Stivelse;Cellulose;Lignin;Uopl�selige kostfibre;H�j molekylev�gt opl�selige kostfibre;Lav molekylev�gt opl�selige kostfibre;Crude fibre;Neutral detergent fibre;L-m�lkesyre;D-m�lkesyre;M�lkesyre;Citronsyre;Oxalsyre;�blesyre;Eddikesyre;Propionsyre;Benzosyre;Sum organiske syrer;C4:0;C6:0;C8:0;C10:0;C12:0;C13:0;C14:0;C15:0;C16:0;C17:0;C18:0;C20:0;C21:0;C22:0;C23:0;C24:0;C12:1,n-1;C14:1,n-5;C15:1,n-5;C16:1,n-7;C17:1,n-7;C18:1,n-7;C18:1,n-9;C18:1,n-12;C20:1,n-9;C20:1,n-11;C20:1,n-15;C22:1,n-9;C22:1,n-11;C24:1,n-9;C14:1,n-5,trans;C16:1,n-7,trans;C18:1,trans;C20:1,trans;C22:1,trans;C18:2,n-6;C18:2,konjugeret;C18:3,n-3;C18:3,n-6;C18:4,n-3;C20:2,n-6;C20:3,n-3;C20:3,n-6;C20:4,n-3;C20:4,n-6;C20:5,n-3;C22:2,n-6;C22:3,n-3;C22:4,n-6;C22:5,n-3;C22:5,n-6;C22:6,n-3;C18:2,trans;Andre fedtsyrer;Sum m�ttede fedtsyrer;Sum enkeltum�ttede fedtsyrer;Sum flerum�ttede fedtsyrer;Sum transfedtsyrer;Sum fedtsyrer under detektionsgr�nsen;Sum fedtsyrer;Sum n-3 fedtsyrer;Sum n-6 fedtsyrer;Kolesterol;Nitrogen;Isoleucin;Leucin;Lysin;Methionin;Cystin;Phenylalanin;Tyrosin;Threonin;Tryptofan;Valin;Arginin;Histidin;Alanin;Asparaginsyre;Glutaminsyre;Glycin;Prolin;Serin;Hydroxyprolin;Ornitin;Histamin;Serotonin;Tyramin;Phenylethylamin;Putrescin;Cadaverin;Spermin;Spermidin;Sum biogene aminer;Svind;Nitrogen-til-protein faktor;Fedtsyrekonverteringsfaktor;Massefylde
Gr�nk�l, konserves;Kale, canned;957;123;30;2,2;1,6;2,2;5,0;1,4;1,4;3,5;0,9;0,0;;1,5;9,6;90,4;370,0;0,0;4440;0,00;0,00;;;;2,80;2,80;;;;;;0,020;;;0,05;0,99;0,40;;;;;;0,00;;;;;;110,0;;;2,80;;;;;;;;;;;;;;;1,3;;;;;;;;;;;;;;;;;;;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,12;;;;;;;;;;;0,03;;;;;;;;;;;;;;;;0,15;;0,42;;;;;;;0,00;;;;;;;;;;0,12;0,03;0,58;;;0,72;0,42;0,15;0,0;0,35;99;169;106;34;7;109;74;95;35;134;106;46;92;204;264;109;134;102;;;;;;;;;;;;0,0;6,25;0,80;
Spinat, konserves;Spinach, canned;958;92;22;2,7;1,7;2,7;2,7;0,7;0,7;2,0;0,5;0,0;0,1;1,5;7,4;92,6;208,3;0,0;2500;0,00;0,00;;;;1,35;1,35;;;;;360,0;0,010;;;0,06;1,02;0,30;0,07;0,07;1,0;91,0;60,0;0,00;14,0;14,0;;27,0;346,0;225,0;63,0;;1,00;0,100;0,41;0,35;5,00;;;0,10;;;;30;;;;2,2;;4,2;;;;;;;;;;;;;;;;0,40;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,06;;0,00;;;;;;;;;0,01;;;0,02;;;;;;;;;;;;;0,06;;0,26;;;;;;;0,00;;;;;;;;;;0,06;0,03;0,31;;;0,40;0,26;0,06;0,0;0,43;86;156;125;27;4;125;65;95;43;125;147;48;117;238;302;108;86;104;;;;0,01;;;;;0,77;;0,78;0,0;6,25;0,80;
Kylling, k�d og skind, r�;Chicken, flesh and skin, raw;959;726;174;18,0;14,8;18,0;0,0;0,0;0,0;0,0;11,3;0,0;0,2;0,9;30,3;69,7;9,0;9,0;0;0,20;0,20;;;;0,20;0,20;;;;;;0,092;;;0,14;11,26;8,00;0,36;1,20;2,0;23,6;10,0;0,43;1,6;1,6;;76,0;281,0;11,0;22,4;;0,58;0,036;0,92;0,01;3,80;5,0;;12,40;;;;147;;;;0,4;;0,3;0,13;3,40;2,00;2,30;;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;;;;;;0,00;0,00;0,00;;;;;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,04;;0,08;;2,31;;0,96;;;;;;;;;0,53;;;3,32;;;0,04;;0,00;;;;;;;;2,39;;0,08;;0,00;;;;;0,35;0,04;;;;0,08;;0,13;;;3,40;3,89;3,08;;;10,37;0,34;2,74;75,0;3,01;872;1324;1685;481;120;692;572;752;196;993;1203;481;1113;1655;2497;1053;842;752;;;0,08;;2,28;0,01;0,59;0,86;5,82;;9,64;0,0;6,25;0,92;
Makrel i tomat, konserves;Mackerel, in tomato sauce, canned;960;647;155;11,7;9,4;11,7;3,9;3,9;3,9;0,0;10,3;0,0;0,9;1,7;27,6;72,4;29,1;29,1;0;2,60;2,60;;0,00;;1,52;1,52;;;;;0,0;0,045;;;0,17;6,81;4,75;0,17;0,18;6,1;19,0;3,0;5,85;0,0;0,0;;345,5;357,0;16,0;23,1;;0,70;0,107;0,59;0,06;6,45;;;19,50;;;;122;;607;;12,4;;2,6;3,91;142,88;0,45;0,22;;;;;;;;;;;;;0,50;0,50;;;;;;0,00;;;;;;;;;;;;;;;;;;;;0,00;0,00;0,00;;0,70;0,04;1,24;;0,23;0,00;;0,00;;0,00;;;;0,34;;0,18;0,91;;0,93;;;0,11;1,53;0,10;;;;;;0,34;;0,16;;0,48;0,00;;0,00;0,10;0,00;0,63;;;;0,12;;1,16;;0,26;2,21;4,10;3,00;;;9,57;2,66;0,34;75,0;1,87;562;861;1030;318;73;468;449;524;124;730;580;580;674;1049;1292;637;431;506;;;1,00;;0,40;0,04;0,05;1,00;0,00;0,00;2,49;0,0;6,25;0,93;
Champignon, r�;Mushroom, raw;961;97;23;1,6;1,2;2,3;4,2;3,4;0,1;0,8;0,1;0,0;0,0;0,7;6,7;93,3;0,0;0,0;0;0,00;0,00;0,00;;;0,00;0,00;;;;;0,0;0,041;;;0,35;3,50;3,01;0,07;1,32;9,1;23,1;20,0;0,00;0,0;;;4,2;348,8;3,1;9,2;;0,16;0,200;0,36;0,04;0,00;1,2;;16,80;;;;85;;;;0,0;;0,3;1,40;2,50;1,57;1,27;;0,00;0,00;0,08;0,08;0,00;0,00;0,00;0,00;;0,06;0,08;0,00;0,00;;;;;;0,00;0,79;0,01;0,70;0,10;0,00;;;;;;;;;;;0,20;;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,03;0,00;0,00;0,00;;0,00;;;;0,00;0,00;0,00;0,00;;0,00;;;0,00;;0,00;;;;;;;;0,01;;0,05;;;;0,00;;;0,00;0,00;;;;0,00;;0,00;;;0,03;0,00;0,07;;;0,10;0,05;0,01;0,0;0,37;68;111;88;3;9;65;7;86;29;87;54;39;185;120;225;75;106;69;0;;0,01;;;;;;;;0,01;17,6;4,38;0,77;
Roulade, abrikos;Swiss roll, apricot stuffing;962;1382;327;3,6;;4,0;62,3;61,3;61,0;1,0;7,3;0,0;0,4;0,7;73,9;26,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142,0;119,0;;;;1,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,79;;;;0,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;5,70;0,93;
Oksek�d, tykstegsfilet med kappe, r�;"Beef, rumpsteak ""cap on"", raw";966;715;171;19,4;16,4;19,4;0,0;0,0;0,0;0,0;10,4;0,0;0,1;1,0;30,8;69,2;9,0;9,0;0;0,50;0,50;;;;0,34;0,34;;;;;0,0;0,059;;;0,19;9,60;5,90;0,50;0,80;0,0;6,0;4,0;1,40;0,0;0,0;;50,0;340,0;5,0;21,0;;2,20;0,085;3,40;0,01;4,00;0,0;;6,50;;;;170;;;;0,9;;0,7;0,05;0,53;0,90;2,50;;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;;;;;;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;0,31;0,06;2,62;0,12;1,27;;;;;;;0,15;;0,62;0,10;;4,10;;;0,00;;;;;;;;;;0,20;;0,13;;;;0,00;;;0,10;0,00;;;;0,00;;;;;4,38;4,97;0,43;;;9,78;0,13;0,30;61,8;3,26;979;1567;1697;522;140;816;685;881;222;1077;1240;685;1175;1795;2905;1044;849;816;;;0,23;;2,35;0,00;0,23;0,84;2,58;;6,23;2,0;6,25;0,94;
Kiks, Marie;Biscuit, sweet;967;1834;435;7,0;6,3;7,7;79,1;76,6;72,5;2,6;10,6;0,0;1,1;1,4;98,2;1,8;0,0;0,0;0;0,00;0,00;;;;0,40;0,40;;;;0,07;0,0;0,085;;;0,02;2,25;1,08;0,07;0,00;1,6;9,6;;0,00;0,0;0,0;;432,4;130,0;36,5;19,4;;0,86;0,105;0,46;0,40;0,00;;;3,80;;;;91;;525;;1,4;;1,5;0,00;0,00;2,50;1,25;;0,52;;0,80;1,32;0,12;0,20;16,21;16,53;;;17,84;21,60;21,60;;;;;;54,61;0,46;0,00;;;;;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;0,09;0,00;3,98;0,00;0,43;0,00;;0,00;;0,00;;0,00;;0,00;0,00;0,09;3,47;;;0,01;;0,00;0,00;0,00;;0,00;0,01;0,00;0,00;1,36;0,00;0,08;0,00;0,00;0,00;;;0,00;0,00;0,00;;;;0,00;;0,00;0,05;0,00;4,50;3,56;1,44;0,06;;9,56;0,08;1,36;3,0;1,23;307;528;109;109;97;368;147;209;70;368;246;172;246;344;2517;295;835;393;;;;;;;;;;;;0,0;5,70;0,90;
Karse, frisk;Cress, garden, raw;969;111;27;2,8;1,8;2,8;3,5;1,9;0,2;1,6;0,5;0,0;0,2;0,5;7,3;92,7;206,7;0,0;2480;0,00;0,00;;;;3,60;3,60;;;;;;0,180;;;0,20;3,17;2,50;0,30;0,30;0,4;110,0;41,0;0,00;35,0;35,0;;63,0;129,0;70,0;44,0;;2,30;0,090;0,46;;;;;0,00;;;;76;;;;0,9;;;;;;;;0,07;;0,16;0,23;0,00;0,00;0,00;0,00;;;0,23;0,00;0,00;;;;;;0,00;0,75;0,06;;;;;;;;;;;;;;;;;;;;;;;;0,07;;0,00;;;;;;;;;0,01;;;0,03;;;;;;;;;;;;;0,07;;0,22;;;;;;;0,00;;;;;;;;;;0,07;0,04;0,29;;;0,40;0,22;0,07;0,0;0,45;99;143;157;35;4;112;67;103;40;134;143;58;116;251;309;103;99;103;;;;;;;;;;;;29,0;6,25;0,80;
B�nnespirer, mung, r�;Bean sprouts, mung, raw;970;143;34;3,0;;3,0;5,9;4,1;4,1;1,8;0,2;0,0;0,0;0,4;9,6;90,4;1,0;0,0;12;0,00;0,00;;;;;;;;;;33,0;0,084;;;0,12;1,37;0,75;0,09;0,38;;100,0;;0,00;13,2;13,2;;6,0;149,0;25,8;21,0;;0,91;0,164;0,41;0,19;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;0,00;0,00;;;;;;;;;;;;0,81;1,10;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;0,00;;0,04;;0,01;;;;;;;;;0,00;;;0,03;;;0,00;;0,00;;;;;;;;0,05;;0,02;;0,00;;;;;0,00;0,00;;;;0,00;;0,00;;;0,05;0,03;0,07;;;0,14;0,02;0,05;0,0;0,49;131;175;170;35;17;117;53;78;37;131;199;73;102;486;165;63;;34;;;;;;;;;;;;0,0;6,25;0,78;
Lakrids, s�d;Liquorice, sweet;971;1463;345;3,6;;3,6;78,1;78,1;42,7;0,0;2,0;0,0;0,1;2,2;85,9;14,1;0,0;0,0;0;0,00;0,00;;;;0,00;0,00;;;;;0,0;0,000;;;0,00;0,00;0,00;0,00;;;0,0;;0,00;0,0;0,0;;22,0;11,0;0,0;26,0;;0,35;0,050;0,00;;;;;1,00;;;;44;;1;;0,0;;;;;;;;11,00;;12,60;23,60;;2,20;16,90;19,10;;;42,70;43,00;43,00;0,00;;;;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,05;0,10;0,30;;;1,60;0,02;0,21;0,0;0,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;6,25;0,80;
Hindb�rmarmelade;Marmalade, raspberry;972;860;203;0,6;;0,6;49,3;48,1;48,1;1,2;0,6;0,0;0,0;2,5;53,0;47,0;4,2;0,0;50;0,00;0,00;;;;0,15;0,15;;;;;0,0;0,000;;;0,04;0,31;0,20;0,03;0,21;1,8;5,0;5,0;0,00;5,0;5,0;;18,0;44,0;15,0;4,0;;0,50;0,120;0,03;0,02;3,00;;;0,30;;;;13;;;;1,4;;10,0;;;;;;;;;;;;;;;;46,00;44,00;44,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,04;;0,01;;;;;;;;;;;;0,05;;;;;;;;;;;;;0,21;;0,18;;;;;;;;;;;;;;;;;0,05;0,05;0,39;;;0,48;0,18;0,21;0,0;0,10;;;;;;;;;7;;;;;;;;;;;;;;2,00;;;;;;2,00;0,0;6,25;0,80;1,43
Grisek�d, skinkesteg af yderl�r, med sv�r, r�;Pork, ham, silverside with rind, raw;973;759;182;18,5;;18,5;0,0;0,0;0,0;0,0;12,0;0,0;;1,0;31,5;68,5;;;;0,22;0,12;;0,10;;;;;;;;;0,750;;;0,23;3,80;3,80;0,44;;;1,5;;0,65;;;;;366,0;7,0;25,0;;0,89;;3,60;;;;;6,90;;;;188;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,04;;;60,1;3,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;6,25;0,92;
Gaffelbidder;Herring, pickled, canned;975;796;192;12,0;10,2;12,0;0,0;0,0;0,0;0,0;16,0;0,0;7,1;9,6;37,6;62,4;42,0;42,0;0;0,00;0,00;;;;0,90;0,90;;;;;0,0;0,030;;;0,08;4,50;2,50;0,15;;;;;4,50;0,0;0,0;;2826,0;123,0;60,0;12,6;;0,70;;;;;;;;;;;;0;;;30,0;;;;;;;;;;;;;;;;;;0,00;0,00;0,00;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,80;;;58,0;1,97;630;964;1200;394;63;512;413;571;120;768;708;256;748;1220;1673;649;492;531;;;;;;;;;;;;0,0;6,25;0,93;
Persillerod, r�;Parsley root, raw;976;232;55;2,3;1,7;2,3;12,3;8,0;8,0;4,3;0,6;0,0;0,0;1,8;17,0;83,0;2,5;0,0;30;0,00;0,00;;;;1,70;1,70;;;;;;0,100;;;0,08;2,36;2,00;0,23;;;180,0;;;41,0;41,0;;17,0;562,0;48,5;36,0;;1,20;0,230;1,40;0,46;2,80;0,0;;0,00;;;;71;;;;0,4;;11,1;0,00;0,50;2,90;1,30;;;;;;;;;;;;0,80;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,09;;0,00;;;;;;;;;;;;0,06;;;;;;;;;;;;;0,28;;0,04;;;;;;;;;;;;;;;;;0,10;0,06;0,33;;;0,48;0,04;0,28;0,0;0,37;70;92;92;26;9;55;37;66;22;110;70;33;81;265;604;70;162;66;;;;;;;;;;;;34,0;6,25;0,80;
Vallepulver, t�rret;Whey, sweet, dried;977;1525;359;12,9;10,7;12,7;74,5;74,5;74,7;0,0;1,1;0,0;2,7;8,4;96,8;3,2;9,5;9,0;6;0,05;;;;;0,03;;;;;;;0,519;;;2,21;4,57;1,26;0,58;5,62;;12,0;12,0;2,37;1,5;1,5;;1079,0;2080,0;796,0;176,0;;0,88;;1,97;;;;;;;;;932;;;;;;;;;;;;;;;;;;;;;;74,46;;;;;;;;;;;;;;;;;;;;;;;;;;0,06;0,01;0,01;0,02;0,01;;0,11;;0,35;;0,10;;;;;;;;;0,04;;;0,26;;;0,00;;0,00;;;;;;;;0,03;;0,01;;0,00;;;;;0,00;0,00;;;;0,00;;0,00;;;0,68;0,30;0,04;;;1,01;0,01;0,03;5,5;2,03;709;1196;1034;243;264;405;365;831;199;709;385;243;588;1257;2250;284;791;628;;;;;;;;;;;;0,0;6,38;0,95;0,56
B�nnespirer, uspec., r�;Bean sprouts, average values, raw;978;157;37;3,0;;3,0;6,3;5,1;5,1;1,2;0,3;0,0;0,0;0,4;10,0;90,0;2,7;0,0;32;0,00;0,00;;;;;;;;;;33,0;0,084;;;0,12;1,36;0,75;0,08;0,38;;100,0;;0,00;13,2;13,2;;6,0;149,0;25,8;21,0;;0,91;0,164;0,41;0,19;;;;1,00;;;;100;;;;2,0;;29,1;;;;;;;;;;;;;;;;;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;0,00;;0,05;;0,01;;;;;;;;;0,00;;;0,04;;;0,00;;0,00;;;;;;;;0,07;;0,03;;0,00;;;;;0,00;0,00;;;;0,00;;0,00;;;0,07;0,04;0,10;;;0,20;0,03;0,07;0,0;0,48;129;172;167;34;17;115;53;77;37;129;196;72;100;479;163;62;;33;;;;;;;;;;;;0,0;6,25;0,78;
Minarine, 30 %, vegetabilsk fedt;Margarine, 30 % fat, vegetable fat;979;1117;272;;;;;;;0,0;30,2;0,0;;;;;;;;0,00;0,00;;;;;;;;;;0,0;;;;;;;;;;;;;0,0;0,0;;;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,40;0,40;;;;;;0,00;;;;;;;;;;;;;;;;;;;;0,00;0,00;0,30;;0,10;;2,71;;2,21;0,00;;0,00;;;;0,00;;0,00;;;6,92;;;0,00;;0,00;;;;;0,00;;;15,95;;0,40;;;;;;;;;;;;;;0,00;;0,10;5,32;6,92;16,35;0,00;;28,69;0,40;15,95;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;6,38;0,95;
Oksek�d, tykbov (marvpibebov), r�;Beef, shoulder, ventral part;980;760;182;19,9;15,9;19,9;0,0;0,0;0,0;0,0;11,4;0,0;0,2;1,0;32,3;67,7;11,0;11,0;0;0,60;0,60;;;;0,37;0,37;;;;;0,0;0,044;;;0,17;9,57;5,80;0,46;0,78;0,0;6,0;4,0;1,40;0,0;0,0;;61,0;320,0;5,0;21,0;;2,10;0,080;4,40;0,01;4,00;0,0;;6,50;;;;170;;;;0,9;;0,7;0,05;0,53;0,90;2,50;;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;;;;;;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;0,34;0,06;2,88;0,13;1,39;;;;;;;0,16;;0,68;0,11;;4,50;;;0,00;;;;;;;;;;0,21;;0,14;;;;0,00;;;0,11;0,00;;;;0,00;;;;;4,80;5,45;0,46;;;10,72;0,14;0,32;64,1;3,18;955;1496;1656;478;143;764;637;828;226;1019;1178;669;1146;1751;2802;1083;892;796;;;0,23;;2,35;0,00;0,23;0,84;2,58;;6,23;35,0;6,25;0,94;
Torsk, rogn, r�get;Cod, roe, smoked;981;613;145;26,8;;26,8;0,1;0,1;0,1;0,0;4,2;0,0;0,7;1,9;33,0;67,0;8,7;8,7;;27,20;27,20;;;;;;;;;;;;;;;;;;;;;;;;;;290,0;280,0;8,2;12,8;;1,11;0,082;4,30;0,13;;;;;;;;453;;490;;230,0;;;0,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;0,00;0,00;;0,00;;0,47;;0,09;0,00;;0,00;;0,00;;0,00;;0,09;;0,09;0,37;;;0,00;;0,00;0,09;0,00;;;;;;0,09;;0,00;;0,00;0,00;0,00;;;;0,37;;;;0,00;;0,84;;0,00;0,56;0,65;1,31;;;2,52;1,21;0,09;;4,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;6,25;0,60;
Medisterp�lse, r�;Pork, sausage, Danish, raw;982;907;219;12,2;9,8;12,2;3,4;3,2;4,7;0,2;17,4;0,0;1,8;2,3;35,4;64,6;0,0;0,0;0;0,26;0,15;;0,10;;0,13;0,13;;;;;0,0;0,200;;;0,16;3,79;1,80;0,20;0,68;3,7;3,7;1,5;0,75;0,0;0,0;;704,7;218,3;40,7;15,0;;1,60;0,083;1,70;0,02;7,00;5,0;;7,40;;;;245;;960;;2,1;;2,0;0,43;;0,66;1,57;;0,00;;0,00;0,00;1,61;0,00;0,02;1,63;;;1,63;0,00;0,00;;;;;;3,10;0,03;0,00;;;;;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;0,32;;4,09;0,06;2,08;0,04;;0,00;;0,00;;0,03;;0,49;;0,00;7,04;;;0,16;;0,00;0,00;0,00;;;;;;1,33;;0,15;;0,00;0,05;0,00;0,02;;;0,00;;;;0,03;;0,02;;0,08;6,59;7,72;1,61;;;16,00;0,20;1,40;49,0;1,96;509;881;960;294;100;450;372;490;119;627;764;333;783;999;1645;920;725;509;;;;;;;;;;;;0,0;6,25;0,92;
Kalvek�d, middelfedt, r�t;Veal, medium fat, raw;984;768;184;20,0;15,8;20,0;0,6;0,6;0,0;0,0;11,3;0,0;0,2;0,9;32,8;67,2;0,0;0,0;0;0,20;0,20;;;;0,15;0,15;;;;;0,0;0,072;;;0,17;9,47;6,00;0,41;0,90;0,0;6,0;3,0;1,30;1,0;1,0;;65,0;320,0;8,2;20,0;;1,60;0,061;4,20;0,01;2,20;0,0;;3,00;;;;166;;;;1,7;;0,9;0,10;0,34;1,40;2,00;;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;;;;;;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;0,33;0,08;2,83;0,12;1,37;;;;;;;0,16;0,00;0,66;0,12;;4,39;;;0,00;;;;;;;;;;0,21;;0,12;;;;0,00;;;0,12;0,00;;;;0,00;;;;;4,73;5,33;0,45;;;10,51;0,12;0,33;65,0;3,20;960;1504;1568;480;160;768;672;800;208;992;1248;640;1152;1792;2688;1024;864;800;;;;;;;;;;;;6,0;6,25;0,93;
Grisek�d, bov med sv�r, r�;Pork, hand with rind, raw;985;787;189;18,2;15,0;18,2;0,0;0,0;0,0;0,0;12,9;0,0;0,1;1,0;32,1;67,9;0,0;0,0;0;0,22;0,13;;0,10;;0,44;0,44;;;;;0,0;0,832;;;0,14;9,74;6,38;0,32;0,71;3,1;3,9;;0,76;0,0;0,0;;48,4;320,4;6,3;20,4;;0,49;0,045;1,40;0,01;5,30;0,0;;10,20;;;;188;;;;1,1;;;0,13;2,00;1,90;5,60;;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,87;;;60,2;3,01;902;1384;1684;481;126;692;632;782;202;993;1113;692;1113;1684;2557;932;722;752;;;;;;;;;;;;;6,25;0,92;
Sm�rbart blandingsprodukt, 80% fedt;Blended spread, 80% fat;986;3004;731;0,2;0,2;0,2;0,7;0,7;0,5;0,0;80,8;0,0;0,9;1,2;82,9;17,1;573,6;556,5;205;0,32;0,14;0,04;0,08;0,06;5,76;5,76;0,00;4,62;0,00;0,00;25,8;0,005;;;0,03;0,13;0,07;0,00;0,08;0,0;2,1;0,0;0,09;0,0;0,0;;362,5;36,3;13,5;1,4;;0,01;0,013;0,04;0,00;0,31;2,0;;0,95;;;;16;;592;;1,0;;1,1;0,15;0,01;0,38;2,96;;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;;;0,50;0,00;0,00;;;;;;0,00;;;;;;;;;;;;;;;;0,02;;2,12;1,42;0,79;1,75;1,96;0,00;6,02;0,63;17,65;0,31;6,69;0,16;0,00;0,00;0,00;0,00;0,00;0,49;0,00;0,81;0,13;1,05;20,60;;0,22;0,00;;0,00;0,00;0,00;0,00;0,00;0,87;0,00;0,00;4,19;0,21;1,68;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,16;2,05;39,50;23,31;6,09;1,02;0,59;71,97;1,68;4,19;263,7;0,04;13;21;20;5;2;11;9;9;3;15;8;6;7;18;46;5;21;13;;;;;;;;;;;;0,0;6,38;0,89;
Skumfiduser, uspec.;Marshmellows, unspecified;987;1466;345;5,2;;5,2;79,1;79,0;79,0;0,1;0,9;0,0;0,1;0,1;85,3;14,7;;;;0,00;;;;;0,00;;;;;;;0,001;;;0,00;0,08;0,08;0,00;;;1,0;;0,00;0,0;;;21,0;2,4;3,0;0,9;;0,30;;0,04;;;;;1,70;;;;8;;;;0,0;;;;;;;;3,60;;11,50;15,10;;6,70;47,40;54,10;;;69,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,06;0,08;0,05;;;0,72;0,00;0,05;;0,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;6,25;0,80;
